timestamp,experiment_tag,lambda_AE,lambda_attack,tau_fixed,tau_perc,k_samples,test_stealth,test_exceed_fixed_tau,test_absr,test_impact,test_wgap,False_Alarm_nominal,Attack_Exceed
2026-02-21T19:13:01,csu_model_AE300_ATK5_LG1_LS1_LI1,300,5,0.019556772,0.019833271,4,0.842264109,0.157735891,0.012377602,0.000212428,-0.009946506,0.010072582,0.194193453
2026-02-21T20:00:24,csu_model_AE500_ATK1em03_LG1_LS1_LI1,500,0.001,0.019556772,0.019833271,4,0.755184417,0.244815583,0.014559537,0.000261449,-0.013760326,0.010072582,0.195378462
2026-02-21T18:44:05,csu_model_AE200_ATK2_LG1_LS1_LI1,200,2,0.019556772,0.019833271,4,0.868612058,0.131387942,0.010708939,0.000189126,-0.002028557,0.010072582,0.195896904
2026-02-21T18:15:54,csu_model_AE100_ATK0p1_LG1_LS1_LI1,100,0.1,0.019556772,0.019833271,4,0.767404829,0.232595171,0.013024352,0.000268891,-0.010027589,0.010072582,0.220856169
2026-02-21T19:10:40,csu_model_AE300_ATK0p01_LG1_LS1_LI1,300,0.01,0.019556772,0.019833271,4,0.858021034,0.141978966,0.012831375,0.00021064,-0.012419862,0.010072582,0.225448082
2026-02-21T19:34:08,csu_model_AE350_ATK5_LG1_LS1_LI1,350,5,0.019556772,0.019833271,4,0.855558436,0.144441564,0.010467944,0.000190246,0.007317963,0.010072582,0.230114057
2026-02-21T19:36:56,csu_model_AE400_ATK1_LG1_LS1_LI1,400,1,0.019556772,0.019833271,4,0.634739298,0.365260702,0.016698472,0.000357607,-0.015897404,0.010072582,0.237668494
2026-02-21T20:01:43,csu_model_AE500_ATK1_LG1_LS1_LI1,500,1,0.019556772,0.019833271,4,0.834654126,0.165345874,0.012260347,0.000203875,-0.011796189,0.010072582,0.239297882
2026-02-21T19:10:26,csu_model_AE300_ATK3_LG1_LS1_LI1,300,3,0.019556772,0.019833271,4,0.855854689,0.144145311,0.011052332,0.000182774,-0.010476819,0.010072582,0.255443638
2026-02-21T19:07:51,csu_model_AE250_ATK3_LG1_LS1_LI1,250,3,0.019556772,0.019833271,4,0.643423197,0.356576803,0.014961432,0.000381928,-0.013544194,0.010072582,0.258480225
2026-02-21T18:42:46,csu_model_AE200_ATK0p1_LG1_LS1_LI1,200,0.1,0.019556772,0.019833271,4,0.867538143,0.132461857,0.01020454,0.000165805,-0.008672155,0.010072582,0.262553696
2026-02-21T19:13:02,csu_model_AE350_ATK2_LG1_LS1_LI1,350,2,0.019556772,0.019833271,4,0.724059399,0.275940601,0.014907862,0.000288981,-0.01501344,0.010072582,0.277736632
2026-02-21T18:46:08,csu_model_AE250_ATK1em03_LG1_LS1_LI1,250,0.001,0.019556772,0.019833271,4,0.646441268,0.353558732,0.015736154,0.000399737,-0.009542339,0.010072582,0.279662272
2026-02-21T18:40:52,csu_model_AE150_ATK1_LG1_LS1_LI1,150,1,0.019556772,0.019833271,4,0.63836839,0.36163161,0.014808892,0.000309647,-0.014915296,0.010072582,0.286994519
2026-02-21T18:17:32,csu_model_AE100_ATK1em03_LG1_LS1_LI1,100,0.001,0.019556772,0.019833271,4,0.693675011,0.306324989,0.017023291,0.000361384,-0.017146969,0.010072582,0.291660495
2026-02-21T19:07:52,csu_model_AE250_ATK5_LG1_LS1_LI1,250,5,0.019556772,0.019833271,4,0.657458155,0.342541845,0.015553816,0.000358392,0.008383495,0.010072582,0.305510295
2026-02-21T20:02:48,csu_model_AE500_ATK2_LG1_LS1_LI1,500,2,0.019556772,0.019833271,4,0.664475634,0.335524366,0.016342621,0.000321087,-0.016241422,0.010072582,0.307287809
2026-02-21T19:43:04,csu_model_AE450_ATK3_LG1_LS1_LI1,450,3,0.019556772,0.019833271,4,0.711857503,0.288142497,0.01582983,0.000306891,-0.015199539,0.010072582,0.321952303
2026-02-21T19:19:48,csu_model_AE350_ATK4_LG1_LS1_LI1,350,4,0.019556772,0.019833271,4,0.71857873,0.28142127,0.01575518,0.000300358,-0.0156617,0.010072582,0.32306325
2026-02-21T18:41:19,csu_model_AE150_ATK3_LG1_LS1_LI1,150,3,0.019556772,0.019833271,4,0.561268701,0.438731299,0.017483902,0.000436278,-0.011968075,0.010072582,0.3338024
2026-02-21T18:52:46,csu_model_AE250_ATK2_LG1_LS1_LI1,250,2,0.019556772,0.019833271,4,0.830950971,0.169049029,0.013406164,0.000227725,-0.012973272,0.010072582,0.340319953
2026-02-21T19:14:53,csu_model_AE350_ATK1em03_LG1_LS1_LI1,350,0.001,0.019556772,0.019833271,4,0.655236261,0.344763739,0.017181553,0.000350541,-0.016986641,0.010072582,0.345059991
2026-02-21T19:46:40,csu_model_AE450_ATK5_LG1_LS1_LI1,450,5,0.019556772,0.019833271,4,0.572341135,0.427658865,0.01785476,0.000397215,-0.017753279,0.010072582,0.3476522
2026-02-21T19:36:06,csu_model_AE400_ATK0p1_LG1_LS1_LI1,400,0.1,0.019556772,0.019833271,4,0.686972301,0.313027699,0.01590049,0.000321036,-0.016321744,0.010072582,0.364020145
2026-02-21T19:19:54,csu_model_AE350_ATK3_LG1_LS1_LI1,350,3,0.019556772,0.019833271,4,0.622222634,0.377777366,0.016462031,0.000333759,-0.015207848,0.010072582,0.400533254
2026-02-21T18:46:19,csu_model_AE200_ATK4_LG1_LS1_LI1,200,4,0.019556772,0.019833271,4,0.75859132,0.24140868,0.015170077,0.000286277,-0.015030791,0.010072582,0.420604355
2026-02-21T19:43:14,csu_model_AE450_ATK4_LG1_LS1_LI1,450,4,0.019556772,0.019833271,4,0.614094209,0.385905791,0.017046607,0.000343927,-0.016091397,0.010072582,0.421270923
2026-02-21T18:46:19,csu_model_AE200_ATK5_LG1_LS1_LI1,200,5,0.019556772,0.019833271,4,0.439749667,0.560250333,0.02099027,0.000524014,-0.02190993,0.010072582,0.431195378
2026-02-21T19:14:58,csu_model_AE350_ATK1_LG1_LS1_LI1,350,1,0.019556772,0.019833271,4,0.517015998,0.482984002,0.017744299,0.000402375,-0.018183227,0.010072582,0.443267664
2026-02-21T18:45:59,csu_model_AE200_ATK10_LG1_LS1_LI1,200,10,0.019556772,0.019833271,4,0.550029625,0.449970375,0.017994192,0.000422472,-0.018295137,0.010072582,0.45415494
2026-02-21T19:09:28,csu_model_AE300_ATK0p1_LG1_LS1_LI1,300,0.1,0.019556772,0.019833271,4,0.578229152,0.421770848,0.017439776,0.00036783,-0.017212839,0.010072582,0.498370612
