timestamp,experiment_tag,lambda_AE,lambda_attack,tau_fixed,tau_perc,k_samples,test_stealth,test_exceed_fixed_tau,test_absr,test_impact,test_wgap,False_Alarm_nominal,Attack_Exceed
2026-02-22T16:35:08,csu_model_AE1000_ATK0p01_LG1_LS1_LI1,1000.0,0.01,0.0569494259357453,0.0520526683330535,4,0.8422057769141467,0.1577942230858533,0.0369990637499681,0.0027016291781982,-0.0445234027114694,0.0100262592504177,0.9777989973740748
2026-02-22T16:34:36,csu_model_AE1000_ATK0p1_LG1_LS1_LI1,1000.0,0.1,0.0569494259357453,0.0520526683330535,4,0.8296132727365387,0.1703867272634612,0.038400100807551,0.0027343120934398,-0.0458429174684032,0.0100262592504177,0.9629983289567916
2026-02-22T16:34:58,csu_model_AE1000_ATK1em03_LG1_LS1_LI1,1000.0,0.001,0.0569494259357453,0.0520526683330535,4,0.8103962760568946,0.1896037239431054,0.039794207859618,0.0028885850364595,-0.0477245309172026,0.0100262592504177,0.9649080926235378
2026-02-22T16:34:09,csu_model_AE1000_ATK1em04_LG1_LS1_LI1,1000.0,0.0001,0.0569494259357453,0.0520526683330535,4,0.7232633087793834,0.2767366912206166,0.0425562208252039,0.003314076316357,-0.0512775123016195,0.0100262592504177,0.9699212222487468
2026-02-22T16:35:13,csu_model_AE1000_ATK1_LG1_LS1_LI1,1000.0,1.0,0.0569494259357453,0.0520526683330535,4,0.799653855282044,0.2003461447179559,0.0400333306488689,0.0029221197537735,-0.0478708043055976,0.0100262592504177,0.962520888040105
2026-02-22T16:36:16,csu_model_AE1000_ATK2_LG1_LS1_LI1,1000.0,2.0,0.0569494259357453,0.0520526683330535,4,0.7841370257494074,0.2158629742505926,0.0409888352204525,0.0030806905227579,-0.0493651526686854,0.0100262592504177,0.9758892337073288
2026-02-22T16:36:08,csu_model_AE1000_ATK3_LG1_LS1_LI1,1000.0,3.0,0.0569494259357453,0.0520526683330535,4,0.7609811409023731,0.2390188590976268,0.0419587524633122,0.0031651328941166,-0.0504052676393866,0.0100262592504177,0.9656242539985675
2026-02-22T16:36:19,csu_model_AE1000_ATK4_LG1_LS1_LI1,1000.0,4.0,0.0569494259357453,0.0520526683330535,4,0.7942229650041374,0.2057770349958626,0.040686075351323,0.0029810586097494,-0.0478973295606315,0.0100262592504177,0.9672952972069706
2026-02-22T16:36:16,csu_model_AE1000_ATK5_LG1_LS1_LI1,1000.0,5.0,0.0569494259357453,0.0520526683330535,4,0.6896037239324337,0.3103962760675662,0.044594637740125,0.0035482829433852,-0.0538118621719057,0.0100262592504177,0.9663404153735976
2026-02-22T15:52:54,csu_model_AE100_ATK0p01_LG1_LS1_LI1,100.0,0.01,0.0569494259357453,0.0520526683330535,4,0.1277751252735485,0.8722248747264515,0.062520753330353,0.0061854755004686,-0.0753294117312978,0.0100262592504177,0.9835282883743136
2026-02-22T15:53:37,csu_model_AE100_ATK0p1_LG1_LS1_LI1,100.0,0.1,0.0569494259357453,0.0520526683330535,4,0.0919670565698565,0.9080329434301436,0.0654518580178453,0.0068132529840252,-0.0783538370159552,0.0100262592504177,0.966817856290284
2026-02-21T17:28:46,csu_model_AE100_ATK10_LG1_LS1_LI1,100.0,10.0,0.0569494259357453,0.0520526683330535,4,0.0445213654807438,0.9554786345192562,0.0687892505839933,0.0074398730651738,-0.0826661123719184,0.0100262592504177,0.9692050608737168
2026-02-22T15:53:26,csu_model_AE100_ATK1em03_LG1_LS1_LI1,100.0,0.001,0.0569494259357453,0.0520526683330535,4,0.1036643590495758,0.8963356409504242,0.0638328768183092,0.0064872899081895,-0.0765627530250252,0.0100262592504177,0.9665791358319408
2026-02-22T15:52:57,csu_model_AE100_ATK1em04_LG1_LS1_LI1,100.0,0.0001,0.0569494259357453,0.0520526683330535,4,0.0895798519815325,0.9104201480184676,0.0650555879405885,0.0067199853261789,-0.0780081692838489,0.0100262592504177,0.966817856290284
2026-02-22T15:52:54,csu_model_AE100_ATK1_LG1_LS1_LI1,100.0,1.0,0.0569494259357453,0.0520526683330535,4,0.128192886139012,0.871807113860988,0.0622481260311741,0.0061948796340197,-0.0745640483956742,0.0100262592504177,0.9670565767486272
2026-02-22T15:53:21,csu_model_AE100_ATK2_LG1_LS1_LI1,100.0,2.0,0.0569494259357453,0.0520526683330535,4,0.0608140367775129,0.939185963222487,0.0673630046490361,0.0071456292273414,-0.0810165852032589,0.0100262592504177,0.9689663404153736
2026-02-22T15:52:55,csu_model_AE100_ATK3_LG1_LS1_LI1,100.0,3.0,0.0569494259357453,0.0520526683330535,4,0.0768083074966285,0.9231916925033716,0.0653173652935331,0.0067683804558085,-0.0784321639088322,0.0100262592504177,0.967534017665314
2026-02-22T15:53:25,csu_model_AE100_ATK4_LG1_LS1_LI1,100.0,4.0,0.0569494259357453,0.0520526683330535,4,0.0843876820074527,0.9156123179925472,0.0651853561546323,0.0067301124523756,-0.0782266532849741,0.0100262592504177,0.9687276199570304
2026-02-22T15:52:59,csu_model_AE100_ATK5_LG1_LS1_LI1,100.0,5.0,0.0569494259357453,0.0520526683330535,4,0.0473860109755829,0.9526139890244172,0.0687022735363623,0.0074335535035045,-0.0825526739100933,0.0100262592504177,0.9682501790403436
2026-02-21T17:18:53,csu_model_AE10_ATK0p01_LG1_LS1_LI1,10.0,0.01,0.0569494259357453,0.0520526683330535,4,0.0003580806875149,0.999641919312485,0.1213949904286881,0.0221375923397677,-0.1451417334737044,0.0100262592504177,0.9995225590833134
2026-02-21T17:18:35,csu_model_AE10_ATK0p1_LG1_LS1_LI1,10.0,0.1,0.0569494259357453,0.0520526683330535,4,0.0001790403437574,0.9998209596562424,0.1206635391879022,0.0218792538907611,-0.144219919675452,0.0100262592504177,0.9997612795416568
2026-02-21T17:18:24,csu_model_AE10_ATK10_LG1_LS1_LI1,10.0,10.0,0.0569494259357453,0.0520526683330535,4,0.0,1.0,0.1691738436375179,0.04268660278327,-0.2012026304337753,0.0100262592504177,1.0
2026-02-21T17:18:24,csu_model_AE10_ATK1em03_LG1_LS1_LI1,10.0,0.001,0.0569494259357453,0.0520526683330535,4,0.0001193602291716,0.9998806397708284,0.1216858796095913,0.0222365092993045,-0.1455043953078391,0.0100262592504177,0.9997612795416568
2026-02-21T17:18:56,csu_model_AE10_ATK1_LG1_LS1_LI1,10.0,1.0,0.0569494259357453,0.0520526683330535,4,0.0001193602291716,0.9998806397708284,0.124743279941179,0.0233559538660302,-0.1490636350047648,0.0100262592504177,0.9997612795416568
2026-02-21T17:18:32,csu_model_AE10_ATK2_LG1_LS1_LI1,10.0,2.0,0.0569494259357453,0.0520526683330535,4,0.0,1.0,0.1289733015134215,0.0249344508676536,-0.1540631208960994,0.0100262592504177,1.0
2026-02-21T17:19:00,csu_model_AE10_ATK3_LG1_LS1_LI1,10.0,3.0,0.0569494259357453,0.0520526683330535,4,0.0,1.0,0.1328006053970818,0.0264128922180451,-0.1585620764058681,0.0100262592504177,1.0
2026-02-21T17:18:25,csu_model_AE10_ATK4_LG1_LS1_LI1,10.0,4.0,0.0569494259357453,0.0520526683330535,4,0.0,1.0,0.136409560474128,0.0278489353639018,-0.162797170693193,0.0100262592504177,1.0
2026-02-21T17:18:34,csu_model_AE10_ATK5_LG1_LS1_LI1,10.0,5.0,0.0569494259357453,0.0520526683330535,4,0.0,1.0,0.1412992145626933,0.029849218017308,-0.1685614443089974,0.0100262592504177,1.0
2026-02-22T16:43:10,csu_model_AE1500_ATK0p01_LG1_LS1_LI1,1500.0,0.01,0.0569494259357453,0.0520526683330535,4,0.8531869179303505,0.1468130820696495,0.037099381939233,0.0025879415240686,-0.0444458908585737,0.0100262592504177,0.9622821675817618
